gene	chrom	strand	cds_start0	cds_end	cds_span	cds_len	tx_len
YOR090C	chrXV	-	491122	492841	1719	1719	1946.0
YOR091W	chrXV	+	493432	494470	1038	1038	1238.0
YOR092W	chrXV	+	495126	496968	1842	1842	2097.0
YOR093C	chrXV	-	497505	502452	4947	4947	5168.0
YOR094W	chrXV	+	502794	503346	552	552	847.0
YOR095C	chrXV	-	503551	504328	777	777	1137.0
YOR096W	chrXV	+	505793	506767	974	573	722.0
YOR097C	chrXV	-	506977	507505	528	528	632.0
YOR098C	chrXV	-	507947	511178	3231	3231	3557.0
YOR099W	chrXV	+	511824	513006	1182	1182	1459.0
YOR100C	chrXV	-	513294	514278	984	984	1234.0
YOR101W	chrXV	+	515243	516173	930	930	1328.0
YOR103C	chrXV	-	516448	516841	393	393	903.0
YOR104W	chrXV	+	517641	518490	849	849	1392.0
YOR105W	chrXV	+	518194	518521	327	327	577.0
YOR106W	chrXV	+	519120	519972	852	852	1028.0
YOR107W	chrXV	+	521352	522282	930	930	1553.0
YOR108W	chrXV	+	523026	524841	1815	1815	2080.0
YOR109W	chrXV	+	525277	528601	3324	3324	3667.0
YOR110W	chrXV	+	528940	530248	1308	1308	1462.0
YOR111W	chrXV	+	530428	531127	699	699	1044.0
YOR112W	chrXV	+	531507	533793	2286	2286	2425.0
YOR113W	chrXV	+	534074	536819	2745	2745	3158.0
YOR114W	chrXV	+	537569	538454	885	885	1135.0
YOR115C	chrXV	-	538658	539465	807	807	979.0
YOR116C	chrXV	-	539762	544145	4383	4383	4712.0
YOR117W	chrXV	+	545028	546333	1305	1305	1562.0
YOR118W	chrXV	+	546856	548560	1704	1704	2034.0
YOR119C	chrXV	-	548791	550246	1455	1455	1668.0
YOR120W	chrXV	+	551113	552052	939	939	1711.0
YOR122C	chrXV	-	552297	552887	590	381	646.0
YOR123C	chrXV	-	553175	554570	1395	1395	1541.0
YOR124C	chrXV	-	554823	558642	3819	3819	4051.0
YOR125C	chrXV	-	559029	559731	702	702	918.0
YOR126C	chrXV	-	559960	560677	717	717	861.0
YOR127W	chrXV	+	561169	564193	3024	3024	3466.0
YOR128C	chrXV	-	564475	566191	1716	1716	1848.0
YOR129C	chrXV	-	566876	569558	2682	2682	2958.0
YOR130C	chrXV	-	569928	570807	879	879	1111.0
YOR131C	chrXV	-	572181	572838	657	657	803.0
YOR132W	chrXV	+	573174	574830	1656	1656	1852.0
YOR133W	chrXV	+	575097	577626	2529	2529	2806.0
YOR134W	chrXV	+	578563	579793	1230	1230	1480.0
YOR136W	chrXV	+	580249	581359	1110	1110	1499.0
YOR137C	chrXV	-	581812	583681	1869	1869	2329.0
YOR138C	chrXV	-	584308	586324	2016	2016	2153.0
YOR140W	chrXV	+	586980	589281	2301	2301	3074.0
YOR141C	chrXV	-	589941	592587	2646	2646	2951.0
YOR142W	chrXV	+	593056	594046	990	990	1428.0
YOR143C	chrXV	-	601382	602342	960	960	1103.0
YOR144C	chrXV	-	602716	605092	2376	2376	2575.0
YOR145C	chrXV	-	605346	606171	825	825	1032.0
YOR147W	chrXV	+	606606	608475	1869	1869	2079.0
YOR148C	chrXV	-	608639	609197	558	558	650.0
YOR149C	chrXV	-	609837	611388	1551	1551	2011.0
YOR150W	chrXV	+	611998	612490	492	492	742.0
YOR151C	chrXV	-	612996	616671	3675	3675	4373.0
YOR152C	chrXV	-	617517	618288	771	771	1543.0
YOR153W	chrXV	+	619839	624375	4536	4536	4802.0
YOR154W	chrXV	+	624728	626492	1764	1764	1965.0
YOR155C	chrXV	-	626627	627980	1353	1353	1490.0
YOR156C	chrXV	-	628359	630540	2181	2181	2431.0
YOR157C	chrXV	-	630965	631751	786	786	1015.0
YOR158W	chrXV	+	632163	633120	957	957	1122.0
YOR159C	chrXV	-	633281	633566	285	285	573.0
YOR160W	chrXV	+	633838	636757	2919	2919	3082.0
YOR161C	chrXV	-	636938	638558	1620	1620	1873.0
YOR161C-C	chrXV	-	639120	639267	147	147	397.0
YOR162C	chrXV	-	639559	641992	2433	2433	2760.0
YOR163W	chrXV	+	642740	643307	567	567	677.0
YOR164C	chrXV	-	643393	644332	939	939	1209.0
YOR165W	chrXV	+	644565	646896	2331	2331	2536.0
YOR166C	chrXV	-	647125	648502	1377	1377	1628.0
YOR167C	chrXV	-	648803	649007	204	204	347.0
YOR168W	chrXV	+	649302	651732	2430	2430	2541.0
YOR171C	chrXV	-	652009	653884	1875	1875	2207.0
YOR172W	chrXV	+	654209	656570	2361	2361	2612.0
YOR173W	chrXV	+	657263	658325	1062	1062	1312.0
YOR174W	chrXV	+	658746	659601	855	855	1094.0
YOR175C	chrXV	-	659814	661674	1860	1860	2104.0
YOR176W	chrXV	+	662400	663582	1182	1182	1476.0
YOR177C	chrXV	-	665784	667179	1395	1395	1645.0
YOR178C	chrXV	-	667859	670241	2382	2382	2632.0
YOR179C	chrXV	-	671844	672411	567	567	866.0
YOR180C	chrXV	-	674351	675167	816	816	1560.0
YOR181W	chrXV	+	675938	677840	1902	1902	2102.0
YOR182C	chrXV	-	678190	678793	603	192	314.0
YOR183W	chrXV	+	678871	679261	390	390	640.0
YOR184W	chrXV	+	679356	680544	1188	1188	1414.0
YOR185C	chrXV	-	681443	682106	663	663	797.0
YOR186W	chrXV	+	683110	683545	435	435	685.0
YOR187W	chrXV	+	684029	685343	1314	1314	1562.0
YOR188W	chrXV	+	685766	689180	3414	3414	3671.0
YOR189W	chrXV	+	689623	689974	351	351	591.0
YOR190W	chrXV	+	690694	692032	1338	1338	1588.0
YOR191W	chrXV	+	692474	697334	4860	4860	5787.0
YOR192C	chrXV	-	698767	700567	1800	1800	2050.0
YOR192C-C	chrXV	-	703987	704224	237	237	143.0
YOR193W	chrXV	+	710445	711576	1131	1131	1280.0
YOR194C	chrXV	-	711682	712543	861	861	1237.0
YOR195W	chrXV	+	712865	715331	2466	2466	2761.0
YOR196C	chrXV	-	715592	716837	1245	1245	1448.0
YOR197W	chrXV	+	717085	718384	1299	1299	1483.0
YOR198C	chrXV	-	718652	720065	1413	1413	1865.0
YOR201C	chrXV	-	720469	721708	1239	1239	1358.0
YOR202W	chrXV	+	721945	722608	663	663	852.0
YOR204W	chrXV	+	722910	724725	1815	1815	2555.0
YOR205C	chrXV	-	725563	727234	1671	1671	1790.0
YOR206W	chrXV	+	727511	729644	2133	2133	2305.0
YOR207C	chrXV	-	730007	733457	3450	3450	3790.0
YOR208W	chrXV	+	733924	736177	2253	2253	2578.0
YOR209C	chrXV	-	736436	737726	1290	1290	1659.0
YOR210W	chrXV	+	738319	738532	213	213	543.0
YOR211C	chrXV	-	738923	741569	2646	2646	2954.0
YOR212W	chrXV	+	742909	744181	1272	1272	1594.0
YOR213C	chrXV	-	744534	745281	747	747	1188.0
YOR214C	chrXV	-	745592	746303	711	711	961.0
YOR215C	chrXV	-	746724	747282	558	558	935.0
YOR216C	chrXV	-	747524	748979	1455	1455	1653.0
YOR217W	chrXV	+	749300	751886	2586	2586	2956.0
YOR219C	chrXV	-	752213	755009	2796	2796	3226.0
YOR220W	chrXV	+	755327	756125	798	798	973.0
YOR221C	chrXV	-	756475	757558	1083	1083	1393.0
YOR222W	chrXV	+	758329	759253	924	924	1443.0
YOR223W	chrXV	+	759781	760660	879	879	1046.0
YOR224C	chrXV	-	760824	761265	441	441	601.0
YOR226C	chrXV	-	761613	762084	471	471	679.0
YOR227W	chrXV	+	762824	766565	3741	3741	4314.0
YOR228C	chrXV	-	766868	767777	909	909	1257.0
YOR229W	chrXV	+	768408	769812	1404	1404	1752.0
YOR230W	chrXV	+	770799	772113	1314	1314	1650.0
YOR231W	chrXV	+	772600	774127	1527	1527	1859.0
YOR232W	chrXV	+	774572	775259	687	687	959.0
YOR233W	chrXV	+	775845	778248	2403	2403	2677.0
YOR234C	chrXV	-	778554	779405	851	324	446.0
YOR235W	chrXV	+	779869	780184	315	315	565.0
YOR236W	chrXV	+	780905	781541	636	636	720.0
YOR237W	chrXV	+	781993	783298	1305	1305	1555.0
YOR238W	chrXV	+	783676	784588	912	912	991.0
YOR239W	chrXV	+	784856	786744	1888	1887	2149.0
YOR241W	chrXV	+	786994	788641	1647	1647	1787.0
YOR242C	chrXV	-	788741	789857	1116	1116	1366.0
YOR243C	chrXV	-	790210	792241	2031	2031	2396.0
YOR244W	chrXV	+	792530	793868	1338	1338	1584.0
YOR245C	chrXV	-	794075	795332	1257	1257	1621.0
YOR246C	chrXV	-	795800	796793	993	993	1238.0
YOR247W	chrXV	+	797675	798308	633	633	1083.0
YOR249C	chrXV	-	798673	800731	2058	2058	2122.0
YOR250C	chrXV	-	800969	802307	1338	1338	1464.0
YOR251C	chrXV	-	802549	803464	915	915	1033.0
YOR252W	chrXV	+	803666	804203	537	537	670.0
YOR253W	chrXV	+	804376	804907	531	531	662.0
YOR254C	chrXV	-	805031	807023	1992	1992	2152.0
YOR255W	chrXV	+	807270	808107	837	837	1087.0
YOR256C	chrXV	-	808253	810683	2430	2430	2648.0
YOR257W	chrXV	+	811007	811493	486	486	575.0
YOR258W	chrXV	+	811670	812324	654	654	751.0
YOR259C	chrXV	-	812394	813708	1314	1314	1502.0
YOR260W	chrXV	+	813983	815720	1737	1737	1998.0
YOR261C	chrXV	-	815914	816931	1017	1017	1264.0
YOR262W	chrXV	+	817291	818335	1044	1044	1208.0
YOR264W	chrXV	+	818865	820158	1293	1293	1553.0
YOR265W	chrXV	+	820453	820774	321	321	601.0
YOR266W	chrXV	+	821022	822294	1272	1272	1417.0
YOR267C	chrXV	-	822587	824867	2280	2280	2891.0
YOR268C	chrXV	-	825533	825932	399	399	649.0
YOR269W	chrXV	+	826384	827869	1485	1485	1728.0
YOR270C	chrXV	-	828051	830574	2523	2523	2821.0
YOR271C	chrXV	-	831058	832042	984	984	1162.0
YOR272W	chrXV	+	832812	834195	1383	1383	1538.0
YOR273C	chrXV	-	834451	836431	1980	1980	2254.0
YOR274W	chrXV	+	837673	838960	1287	1287	1563.0
YOR275C	chrXV	-	839083	841069	1986	1986	2130.0
YOR276W	chrXV	+	841332	841818	486	486	638.0
YOR278W	chrXV	+	842816	843644	828	828	1323.0
YOR279C	chrXV	-	843697	844630	933	933	1128.0
YOR280C	chrXV	-	844991	845792	801	801	981.0
YOR281C	chrXV	-	846268	847129	861	861	997.0
YOR283W	chrXV	+	847452	848145	693	693	970.0
YOR284W	chrXV	+	848477	849209	732	732	1064.0
YOR285W	chrXV	+	849634	850054	420	420	586.0
YOR286W	chrXV	+	850279	850729	450	450	719.0
YOR287C	chrXV	-	850936	851839	903	903	972.0
YOR288C	chrXV	-	852120	853077	957	957	1104.0
YOR289W	chrXV	+	853356	854112	756	756	1006.0
YOR290C	chrXV	-	855146	860258	5112	5112	5461.0
YOR291W	chrXV	+	861174	865593	4419	4419	4642.0
YOR292C	chrXV	-	865652	866582	930	930	1051.0
YOR293W	chrXV	+	867097	867852	755	318	499.0
YOR293C-A	chrXV	-	867997	868147	150	150	400.0
YOR294W	chrXV	+	868339	868951	612	612	807.0
YOR295W	chrXV	+	869207	869894	687	687	979.0
YOR296W	chrXV	+	870201	874071	3870	3870	4150.0
YOR297C	chrXV	-	874742	875321	579	579	734.0
YOR298W	chrXV	+	875598	877038	1440	1440	1690.0
YOR298C-A	chrXV	-	877229	877685	456	456	758.0
YOR299W	chrXV	+	878434	880675	2241	2241	2429.0
YOR301W	chrXV	+	880964	882272	1308	1308	1818.0
YOR302W	chrXV	+	882764	882842	78	78	328.0
YOR303W	chrXV	+	882898	884134	1236	1236	1537.0
YOR304W	chrXV	+	884513	887876	3363	3363	3621.0
YOR304C-A	chrXV	-	888519	888750	231	231	598.0
YOR305W	chrXV	+	889021	889750	729	729	870.0
YOR306C	chrXV	-	889866	891432	1566	1566	2043.0
YOR307C	chrXV	-	892730	894092	1362	1362	1639.0
YOR308C	chrXV	-	894623	896387	1764	1764	2037.0
YOR310C	chrXV	-	896824	898360	1536	1536	1794.0
YOR311C	chrXV	-	899055	899928	873	873	1129.0
YOR312C	chrXV	-	900249	901194	945	519	627.0
YOR313C	chrXV	-	901857	902874	1017	1017	1267.0
YOR314W	chrXV	+	903042	903372	330	330	580.0
YOR315W	chrXV	+	904759	905800	1041	1041	1609.0
YOR316C	chrXV	-	906235	907555	1320	1320	1570.0
YOR316C-A	chrXV	-	907725	907935	210	210	235.0
YOR317W	chrXV	+	909342	911445	2103	2103	2452.0
YOR319W	chrXV	+	912821	913463	642	642	1264.0
YOR320C	chrXV	-	913618	915094	1476	1476	1755.0
YOR321W	chrXV	+	916029	918291	2262	2262	2347.0
YOR322C	chrXV	-	918605	921062	2457	2457	2860.0
YOR323C	chrXV	-	921534	922905	1371	1371	1518.0
YOR324C	chrXV	-	923231	925040	1809	1809	2091.0
YOR326W	chrXV	+	925720	930445	4725	4725	5142.0
YOR327C	chrXV	-	930733	931081	348	348	632.0
YOR328W	chrXV	+	931802	936497	4695	4695	3066.0
YOR329C	chrXV	-	936730	939349	2619	2619	2809.0
YOR330C	chrXV	-	939620	943385	3765	3765	3877.0
YOR332W	chrXV	+	943655	944357	702	702	803.0
YOR334W	chrXV	+	944595	946008	1413	1413	1558.0
YOR335C	chrXV	-	946232	949109	2877	2877	3229.0
YOR336W	chrXV	+	949772	953870	4098	4098	4302.0
YOR337W	chrXV	+	954343	956623	2280	2280	2527.0
YOR338W	chrXV	+	956897	957989	1092	1092	1408.0
YOR339C	chrXV	-	958361	958832	471	471	721.0
YOR340C	chrXV	-	959201	960182	981	981	1221.0
YOR341W	chrXV	+	960986	965981	4995	4995	5385.0
YOR342C	chrXV	-	966665	967625	960	960	1210.0
YOR343C	chrXV	-	968147	968474	327	327	153.0
YOR344C	chrXV	-	977193	978069	876	876	1612.0
YOR346W	chrXV	+	981827	984785	2958	2958	3323.0
YOR347C	chrXV	-	984941	986462	1521	1521	1660.0
YOR348C	chrXV	-	986898	988782	1884	1884	2134.0
YOR349W	chrXV	+	989788	992833	3045	3045	3295.0
YOR350C	chrXV	-	992863	994855	1992	1992	2097.0
YOR351C	chrXV	-	995017	996511	1494	1494	1744.0
YOR352W	chrXV	+	997212	998244	1032	1032	1275.0
YOR353C	chrXV	-	998452	1000828	2376	2376	2563.0
YOR354C	chrXV	-	1001146	1003225	2079	2079	2219.0
YOR355W	chrXV	+	1005136	1006705	1569	1569	2335.0
YOR356W	chrXV	+	1007220	1009116	1896	1896	2122.0
YOR357C	chrXV	-	1009223	1009712	489	489	603.0
YOR358W	chrXV	+	1010160	1010889	729	729	1222.0
YOR359W	chrXV	+	1011188	1012760	1572	1572	1999.0
YOR360C	chrXV	-	1013240	1014821	1581	1581	1938.0
YOR361C	chrXV	-	1015360	1017652	2292	2292	2375.0
YOR362C	chrXV	-	1017879	1018746	867	867	1075.0
YOR363C	chrXV	-	1020221	1023212	2991	2991	3397.0
YOR365C	chrXV	-	1023460	1025572	2112	2112	2362.0
YOR367W	chrXV	+	1026006	1026609	603	603	719.0
YOR368W	chrXV	+	1026842	1028048	1206	1206	1369.0
YOR369C	chrXV	-	1028193	1028625	432	432	628.0
YOR370C	chrXV	-	1029182	1030994	1812	1812	2376.0
YOR371C	chrXV	-	1031488	1034182	2694	2694	3071.0
YOR372C	chrXV	-	1034806	1036471	1665	1665	2100.0
YOR373W	chrXV	+	1036833	1039389	2556	2556	2715.0
YOR374W	chrXV	+	1039839	1041399	1560	1560	1818.0
YOR375C	chrXV	-	1041677	1043042	1365	1365	1575.0
YOR376W	chrXV	+	1043190	1043559	369	369	619.0
YOR376W-A	chrXV	+	1045195	1045351	156	156	897.0
YOR377W	chrXV	+	1046225	1047803	1578	1578	1847.0
YOR378W	chrXV	+	1049510	1051058	1548	1548	1798.0
YOR380W	chrXV	+	1051289	1052930	1641	1641	1930.0
YOR381W	chrXV	+	1055544	1057680	2136	2136	2566.0
YOR381W-A	chrXV	+	1058422	1058590	168	168	418.0
YOR382W	chrXV	+	1059530	1059992	462	462	904.0
YOR383C	chrXV	-	1060440	1061055	615	615	918.0
YOR384W	chrXV	+	1061563	1063648	2085	2085	2335.0
YOR385W	chrXV	+	1065042	1065915	873	873	1420.0
YOR386W	chrXV	+	1066838	1068536	1698	1698	1948.0
YOR387C	chrXV	-	1069620	1070241	621	621	871.0
YOR388C	chrXV	-	1071792	1072923	1131	1131	1381.0
YOR389W	chrXV	+	1074212	1076087	1875	1875	2113.0
YOR390W	chrXV	+	1076783	1077911	1128	1128	1439.0
YOR391C	chrXV	-	1078544	1079258	714	714	964.0
YOR393W	chrXV	+	1080275	1081589	1314	1314	1564.0
YOR394W	chrXV	+	1082717	1083212	495	495	745.0
YOR394C-A	chrXV	-	1084201	1084369	168	168	418.0
YOR396W	chrXV	+	1085472	1090863	5391	5391	5641.0
YPL283C	chrXVI	-	279	6007	5728	5580	5830.0
YPL282C	chrXVI	-	7932	8427	495	495	745.0
YPL281C	chrXVI	-	9556	10870	1314	1314	1564.0
YPL280W	chrXVI	+	11886	12600	714	714	964.0
YPL279C	chrXVI	-	13227	14355	1128	1128	1423.0
YPL278C	chrXVI	-	15052	15355	303	303	553.0
YPL277C	chrXVI	-	15404	16868	1464	1464	1714.0
YPL274W	chrXVI	+	22937	24701	1764	1764	1867.0
YPL273W	chrXVI	+	25086	26064	978	978	1210.0
YPL272C	chrXVI	-	26610	28164	1554	1554	1804.0
YPL271W	chrXVI	+	30078	30267	189	189	389.0
YPL270W	chrXVI	+	30481	32803	2322	2322	2431.0
YPL269W	chrXVI	+	33012	34947	1935	1935	2079.0
YPL268W	chrXVI	+	35235	37845	2610	2610	2737.0
YPL267W	chrXVI	+	38168	38798	630	630	880.0
YPL266W	chrXVI	+	39120	40077	957	957	1112.0
YPL265W	chrXVI	+	41042	42869	1827	1827	2265.0
YPL264C	chrXVI	-	43282	44344	1062	1062	1312.0
YPL263C	chrXVI	-	44550	46506	1956	1956	2289.0
YPL262W	chrXVI	+	47335	48802	1467	1467	1690.0
YPL261C	chrXVI	-	48995	49304	309	309	559.0
YPL260W	chrXVI	+	49302	50958	1656	1656	1933.0
YPL259C	chrXVI	-	51243	52671	1428	1428	1678.0
YPL258C	chrXVI	-	53497	55153	1656	1656	2620.0
YPL257W	chrXVI	+	63278	63860	582	582	832.0
YPL256C	chrXVI	-	64976	66614	1638	1638	2043.0
YPL255W	chrXVI	+	67724	68882	1158	1158	1440.0
YPL254W	chrXVI	+	69484	70951	1467	1467	1781.0
YPL253C	chrXVI	-	71062	73006	1944	1944	2038.0
YPL252C	chrXVI	-	73362	73881	519	519	692.0
YPL250C	chrXVI	-	74308	74719	411	411	669.0
YPL249C-A	chrXVI	-	75698	76239	541	303	464.0
YPL249C	chrXVI	-	76668	79353	2685	2685	2893.0
YPL248C	chrXVI	-	79710	82356	2646	2646	2896.0
YPL247C	chrXVI	-	82624	84196	1572	1572	1790.0
YPL246C	chrXVI	-	84508	85297	789	789	961.0
YPL245W	chrXVI	+	85585	86950	1365	1365	1488.0
YPL244C	chrXVI	-	87013	88033	1020	1020	1408.0
YPL243W	chrXVI	+	88516	90316	1800	1800	1992.0
YPL242C	chrXVI	-	90621	95109	4488	4488	4715.0
YPL241C	chrXVI	-	95371	96258	887	807	895.0
YPL240C	chrXVI	-	96495	98625	2130	2130	2281.0
YPL239W	chrXVI	+	99483	100086	603	603	1267.0
YPL237W	chrXVI	+	100495	101353	858	858	1036.0
YPL236C	chrXVI	-	101607	102702	1095	1095	1416.0
YPL235W	chrXVI	+	103231	104647	1416	1416	1782.0
YPL234C	chrXVI	-	104945	105440	495	495	675.0
YPL233W	chrXVI	+	106171	106822	651	651	932.0
YPL232W	chrXVI	+	107274	108147	873	873	1284.0
YPL231W	chrXVI	+	108651	114315	5664	5664	5833.0
YPL230W	chrXVI	+	115311	116487	1176	1176	1426.0
YPL229W	chrXVI	+	117066	117687	621	621	871.0
YPL228W	chrXVI	+	118381	120031	1650	1650	1981.0
YPL227C	chrXVI	-	120162	121167	1005	1005	1364.0
YPL226W	chrXVI	+	121766	125357	3591	3591	3869.0
YPL225W	chrXVI	+	126005	126446	441	441	627.0
YPL224C	chrXVI	-	126633	128088	1455	1455	1835.0
YPL223C	chrXVI	-	128631	129138	507	507	757.0
YPL222W	chrXVI	+	130161	132228	2067	2067	2272.0
YPL221W	chrXVI	+	133042	135424	2382	2382	2790.0
YPL220W	chrXVI	+	135789	136443	654	654	785.0
YPL219W	chrXVI	+	136749	138228	1479	1479	1643.0
YPL218W	chrXVI	+	138697	139409	712	573	770.0
YPL217C	chrXVI	-	139619	143171	3552	3552	3662.0
YPL216W	chrXVI	+	143820	147129	3309	3309	3559.0
YPL215W	chrXVI	+	147415	148423	1008	1008	1236.0
YPL214C	chrXVI	-	148568	150191	1623	1623	1789.0
YPL213W	chrXVI	+	150613	151330	717	717	897.0
YPL212C	chrXVI	-	151514	153149	1635	1635	1829.0
YPL211W	chrXVI	+	153494	154040	546	546	829.0
YPL210C	chrXVI	-	154289	156212	1923	1923	2095.0
YPL209C	chrXVI	-	156489	157593	1104	1104	1354.0
YPL208W	chrXVI	+	157841	159593	1752	1752	1855.0
YPL207W	chrXVI	+	159908	162341	2433	2433	2598.0
YPL206C	chrXVI	-	162631	163597	966	966	1324.0
YPL204W	chrXVI	+	164275	165760	1485	1485	1835.0
YPL203W	chrXVI	+	166255	167398	1143	1143	1653.0
YPL202C	chrXVI	-	168087	169338	1251	1251	1816.0
YPL201C	chrXVI	-	169769	171155	1386	1386	1636.0
YPL200W	chrXVI	+	171483	171954	471	471	721.0
YPL199C	chrXVI	-	172032	172755	723	723	804.0
YPL198W	chrXVI	+	173151	174702	1551	735	855.0
YPL196W	chrXVI	+	175042	175864	822	822	949.0
YPL195W	chrXVI	+	176222	179021	2799	2799	2974.0
YPL194W	chrXVI	+	179276	181115	1839	1839	2105.0
YPL193W	chrXVI	+	181402	182548	1146	1146	1811.0
YPL192C	chrXVI	-	182654	183056	402	402	652.0
YPL191C	chrXVI	-	183596	184679	1083	1083	1666.0
YPL190C	chrXVI	-	185316	187725	2409	2409	2996.0
YPL189C-A	chrXVI	-	188306	188513	207	207	568.0
YPL189W	chrXVI	+	189153	190983	1830	1830	2080.0
YPL188W	chrXVI	+	191405	192650	1245	1245	1520.0
YPL187W	chrXVI	+	193647	194145	498	498	748.0
YPL186C	chrXVI	-	194511	195426	915	915	1165.0
YPL184C	chrXVI	-	195949	197788	1839	1839	2641.0
YPL183W-A	chrXVI	+	199094	199376	282	282	543.0
YPL183C	chrXVI	-	199494	202536	3042	3042	3149.0
YPL181W	chrXVI	+	203420	204941	1521	1521	1887.0
YPL180W	chrXVI	+	205247	207647	2400	2400	2648.0
YPL179W	chrXVI	+	208156	209806	1650	1650	2099.0
YPL178W	chrXVI	+	212157	212784	627	627	822.0
YPL177C	chrXVI	-	213041	213962	921	921	1214.0
YPL176C	chrXVI	-	216011	218363	2352	2352	2681.0
YPL175W	chrXVI	+	218629	220088	1459	1359	1522.0
YPL174C	chrXVI	-	220166	222773	2607	2607	2813.0
YPL173W	chrXVI	+	223142	224036	894	894	1079.0
YPL172C	chrXVI	-	224352	225741	1389	1389	1666.0
YPL171C	chrXVI	-	226168	227371	1203	1203	1453.0
YPL170W	chrXVI	+	228313	228772	459	459	775.0
YPL169C	chrXVI	-	229038	230838	1800	1800	2034.0
YPL168W	chrXVI	+	231216	232509	1293	1293	1498.0
YPL167C	chrXVI	-	232592	237107	4515	4515	4655.0
YPL166W	chrXVI	+	237337	237979	642	642	934.0
YPL165C	chrXVI	-	237955	239077	1122	1122	1372.0
YPL164C	chrXVI	-	239349	241497	2148	2148	2460.0
YPL163C	chrXVI	-	241917	242700	783	783	1067.0
YPL162C	chrXVI	-	243205	244027	822	822	1427.0
YPL161C	chrXVI	-	244318	246220	1902	1902	2072.0
YPL160W	chrXVI	+	246989	250262	3273	3273	3511.0
YPL159C	chrXVI	-	250906	251668	762	762	1171.0
YPL158C	chrXVI	-	252033	254310	2277	2277	2402.0
YPL157W	chrXVI	+	254813	255761	948	948	1551.0
YPL156C	chrXVI	-	255912	256767	855	855	1100.0
YPL155C	chrXVI	-	257215	259336	2121	2121	2606.0
YPL154C	chrXVI	-	259713	260931	1218	1218	1604.0
YPL153C	chrXVI	-	261726	264192	2466	2466	2647.0
YPL152W-A	chrXVI	+	264601	264700	99	99	29.0
YPL152W	chrXVI	+	265027	266104	1077	1077	1327.0
YPL151C	chrXVI	-	266179	267535	1356	1356	1469.0
YPL150W	chrXVI	+	268187	270893	2706	2706	3069.0
YPL149W	chrXVI	+	271309	272194	885	885	1056.0
YPL148C	chrXVI	-	272293	272815	522	522	823.0
YPL147W	chrXVI	+	273254	275867	2613	2613	1192.0
YPL146C	chrXVI	-	276161	277529	1368	1368	1597.0
YPL145C	chrXVI	-	278394	279699	1305	1305	2136.0
YPL144W	chrXVI	+	280479	280926	447	447	609.0
YPL143W	chrXVI	+	282121	282970	849	324	511.0
YPL141C	chrXVI	-	283463	286061	2598	2598	3065.0
YPL140C	chrXVI	-	287513	289034	1521	1521	1923.0
YPL139C	chrXVI	-	289668	291051	1383	1383	1535.0
YPL138C	chrXVI	-	291365	292427	1062	1062	1330.0
YPL137C	chrXVI	-	292816	296647	3831	3831	4133.0
YPL135W	chrXVI	+	297552	298050	498	498	1028.0
YPL134C	chrXVI	-	298570	299503	933	933	1139.0
YPL133C	chrXVI	-	299887	301228	1341	1341	1617.0
YPL132W	chrXVI	+	301715	302618	903	903	1188.0
YPL131W	chrXVI	+	303120	304014	894	894	1012.0
YPL130W	chrXVI	+	304386	305058	672	672	922.0
YPL129W	chrXVI	+	305297	306137	840	735	912.0
YPL128C	chrXVI	-	306532	308221	1689	1689	2114.0
YPL127C	chrXVI	-	308827	309604	777	777	1130.0
YPL126W	chrXVI	+	310209	312900	2691	2691	2887.0
YPL125W	chrXVI	+	313387	316486	3099	3099	3330.0
YPL124W	chrXVI	+	316754	317516	762	762	1012.0
YPL123C	chrXVI	-	317640	318945	1305	1305	1447.0
YPL122C	chrXVI	-	319225	320767	1542	1542	1667.0
YPL121C	chrXVI	-	320961	321630	669	669	919.0
YPL120W	chrXVI	+	322070	323744	1674	1674	1790.0
YPL119C-A	chrXVI	-	324023	324287	264	264	514.0
YPL119C	chrXVI	-	324410	326264	1854	1854	2104.0
YPL118W	chrXVI	+	326627	327662	1035	1035	1220.0
YPL117C	chrXVI	-	327863	328730	867	867	1256.0
YPL116W	chrXVI	+	329605	331699	2094	2094	2467.0
YPL115C	chrXVI	-	332099	335486	3387	3387	3902.0
YPL113C	chrXVI	-	335952	337143	1191	1191	1441.0
YPL112C	chrXVI	-	337435	338620	1185	1185	1341.0
YPL111W	chrXVI	+	339943	340945	1002	1002	1152.0
YPL110C	chrXVI	-	341067	344739	3672	3672	3971.0
YPL109C	chrXVI	-	345263	347389	2126	1974	2224.0
YPL108W	chrXVI	+	348445	348952	507	507	617.0
YPL107W	chrXVI	+	349118	349865	747	747	1035.0
YPL106C	chrXVI	-	350193	352275	2082	2082	2292.0
YPL105C	chrXVI	-	352862	355412	2550	2550	2706.0
YPL104W	chrXVI	+	355699	357676	1977	1977	2158.0
YPL103C	chrXVI	-	357999	359406	1407	1407	1751.0
YPL101W	chrXVI	+	360208	361579	1371	1371	1614.0
YPL100W	chrXVI	+	361871	363362	1491	1491	1594.0
YPL099C	chrXVI	-	363519	364068	549	549	764.0
YPL098C	chrXVI	-	364385	364727	342	342	595.0
YPL097W	chrXVI	+	364951	366430	1479	1479	1614.0
YPL096C-A	chrXVI	-	366528	366735	207	207	375.0
YPL096W	chrXVI	+	366926	368018	1092	1092	1212.0
YPL095C	chrXVI	-	368070	369441	1371	1371	1455.0
YPL094C	chrXVI	-	369838	370663	825	825	914.0
YPL093W	chrXVI	+	370977	372921	1944	1944	2263.0
